AnswerId	PromptId	Score1	AnswerText
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj3-l1.qa193	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	positive battery terminal is separated by a gap from terminal 1
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj7-l1.qa185	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	terminal 1 is not connected to the positive terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj8-l1.qa223	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	Because terminal 1 is connected to the positive battery terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj8-l1.qa224	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	because terminal 1 is not seperated by any gaps
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj8-l1.qa225	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	because terminal one is  connected to both the negative and positive battery terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj8-l1.qa226	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	no
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj8-l1.qa227	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	i do not understand
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj8-l1.qa228	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	Terminal 1 is seperated from the positive terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj9-l1.qa189	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	the positive battery terminal is not connected to terminal 1.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj10-l1.qa207	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	because terminal one and the positive terminal are connected
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj10-l1.qa208	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	because terminal one is connected to the positive battery terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj10-l1.qa209	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	because terminal one and the positive battery terminal are on a closed path
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj10-l1.qa210	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	because there is a gap between terminal one and the positive battery terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj11-l1.qa213	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	termianl 1 is not connected to the positive battery terminal.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj13-l1.qa220	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	because there was no separation in the positive battery terminal and terminal 1.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj13-l1.qa221	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	because there was no gap in the positive battery terminal and terminal 1.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj13-l1.qa222	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	because there is a gap between the positive battery terminal and terminal 1.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj14-l1.qa209	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	Because there was a gap between the positive battery terminal and terminal 1.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj15-l1.qa231	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	because there was not direct connection between the positive terminal and bulb terminal 1
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj15-l1.qa232	BULB_C_VOLTAGE_EXPLAIN_WHY1	1.0	becaquse there was a gap in the connection
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj15-l1.qa233	BULB_C_VOLTAGE_EXPLAIN_WHY1	1.0	there was a gap
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj18-l1.qa182	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	Terminal 1 is not connected to the positive terminal.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj19-l1.qa240	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	because it was connected to the positive terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj19-l1.qa241	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	terminal 2 was connected to the negative terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj19-l1.qa242	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	its connected
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj22-l1.qa208	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	because the terminals are in the same state
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj22-l1.qa209	BULB_C_VOLTAGE_EXPLAIN_WHY1	1.0	the terminal is connected to the negative terminal of the battery
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj23-l1.qa185	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	Terminal 1 is connected to the positive terminal.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj23-l1.qa186	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	Terminal 1 is connected to the negative terminal.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj24-l1.qa219	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	no damaged bulb
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj24-l1.qa220	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	I get a 1.5 V reading because the negative terminal of battery is connected to terminal of bulb and then bulb is then connected to postive terminal of battery
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj26-l1.qa226	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	1 has no gap
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj26-l1.qa227	BULB_C_VOLTAGE_EXPLAIN_WHY1	1.0	the terminals are seperated
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj27-l1.qa206	BULB_C_VOLTAGE_EXPLAIN_WHY1	1.0	there is a gap
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj27-l1.qa207	BULB_C_VOLTAGE_EXPLAIN_WHY1	1.0	there is no connection
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj27-l1.qa208	BULB_C_VOLTAGE_EXPLAIN_WHY1	1.0	there is a separation
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj29-l1.qa202	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	the positive battery terminal and terminal 1 are not connected
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj30-l1.qa193	BULB_C_VOLTAGE_EXPLAIN_WHY1	1.0	Because there was a gap
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj30-l1.qa194	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	it was connected to a positive battery terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj30-l1.qa195	BULB_C_VOLTAGE_EXPLAIN_WHY1	1.0	positive battery terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj31-l1.qa202	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	terminal one is connected to the negative terminal and terminal 1 is seperated from the positive terminal by a gap
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj33-l1.qa196	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	there is no gap between the posittive terminal and terminal 1
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj33-l1.qa197	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	tell me the answer
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj35-l1.qa204	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	Terminal 1 is connected tot he positive terminal.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj35-l1.qa206	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	Voltage is the difference between a positive and negative end on a battery.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj36-l1.qa213	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	the terminal is connected to the positive battery terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj36-l1.qa214	BULB_C_VOLTAGE_EXPLAIN_WHY1	1.0	the terminal is connected to the battery
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj36-l1.qa215	BULB_C_VOLTAGE_EXPLAIN_WHY1	1.0	the terminal is connected to the battery terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj36-l1.qa216	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	there is not gap between the terminals
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj37-l1.qa182	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	the terminal is not connected to the positive battery terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj37-l1.qa183	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	terminal 1 is not connected to the positive battery terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj38-l1.qa187	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	the battery is not connected to the terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj38-l1.qa188	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	the positive terminal is not connected to terminal 1
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj39-l1.qa224	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	the positve battery terminal is separated by a gap at terminal 1
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj39-l1.qa225	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	Because there is no gap at terminal 1
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj39-l1.qa226	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	there is a gap at terminal 1
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj39-l1.qa227	BULB_C_VOLTAGE_EXPLAIN_WHY1	1.0	the positive battery terminal is separated by a gap
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa215	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	The voltage is 1.5 because thebulb terminal is connected to the battery terminal.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa216	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	the voltage is 1.5 because he bulb terminal is connected to the battery terminal.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa217	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	there is no gap between terminal 1 and the psoitive terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa218	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	i dint know.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa219	BULB_C_VOLTAGE_EXPLAIN_WHY1	1.0	the two components are seperated.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj42-l1.qa202	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	The positive terminal is not seperated by a gap.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj42-l1.qa203	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	A terminal is connected to a bulb.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj42-l1.qa204	BULB_C_VOLTAGE_EXPLAIN_WHY1	1.0	A terminal is not connected to the positive battery terminal.
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj43-l1.qa201	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	the positive terminal and terminal 1 are seperated by a gap
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj45-l1.qa192	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	because the positive terminal is separated with a gap from terminal 1
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj45-l1.qa193	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	the gap separates the positive battery terminal from terminal 1
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj46-l1.qa206	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	positive connected to negative terminal
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj46-l1.qa207	BULB_C_VOLTAGE_EXPLAIN_WHY1	0.0	positive charge
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj46-l1.qa208	BULB_C_VOLTAGE_EXPLAIN_WHY1	1.0	terminal connected to negative
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj47-l1.qa219	BULB_C_VOLTAGE_EXPLAIN_WHY1	2.0	terminal 1 is connected to the negative terminal
